Event Time,Segment,City,State,Region,Category,Product,Sales,Quantity,Discount,Profit
2024/2/28,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,434.352,3,0.2,43.4352
2024/2/28,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,3.552,2,0.2,0.444
2024/2/28,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,88.832,4,0.2,7.7728
2024/9/3,Corporate,Dublin,Ohio,East,Furniture,Tables,1048.35,5,0.4,-69.89
2024/9/3,Consumer,Springfield,Virginia,South,Technology,Accessories,100,4,0,21
2024/9/3,Consumer,Springfield,Virginia,South,Office Supplies,Labels,7.83,3,0,3.6018
2024/9/3,Corporate,Fayetteville,North Carolina,South,Office Supplies,Paper,96.256,8,0.2,31.2832
2024/9/3,Corporate,Fayetteville,North Carolina,South,Office Supplies,Paper,10.688,2,0.2,3.7408
2024/9/3,Consumer,Dallas,Texas,Central,Office Supplies,Storage,338.04,3,0.2,-33.804
2025/8/30,Consumer,Dallas,Texas,Central,Office Supplies,Art,154.24,4,0.2,17.352
2025/8/30,Consumer,Jacksonville,North Carolina,South,Office Supplies,Appliances,34.848,2,0.2,6.534
2025/4/29,Consumer,Jacksonville,North Carolina,South,Technology,Phones,22,5,0.2,1.375
2024/3/23,Consumer,Jacksonville,North Carolina,South,Office Supplies,Art,4.368,3,0.2,0.3822
2024/3/23,Corporate,San Francisco,California,West,Office Supplies,Storage,31.44,3,0,8.4888
2023/5/22,Corporate,San Francisco,California,West,Technology,Accessories,17.9,2,0,3.401
2025/7/7,Corporate,San Francisco,California,West,Technology,Accessories,129.45,5,0,46.602
2025/8/31,Home Office,San Diego,California,West,Office Supplies,Labels,20.88,8,0,9.6048
2025/8/31,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,20.736,4,0.2,7.2576
2024/8/9,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,7.168,2,0.2,0.9856
2025/9/30,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,11.168,2,0.2,-2.5128
2023/5/16,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,442.4,7,0.2,-55.3
2023/5/16,Consumer,Rochester,New York,East,Office Supplies,Art,13.36,2,0,4.9432
2023/5/16,Consumer,Jacksonville,North Carolina,South,Office Supplies,Binders,11.232,8,0.7,-8.2368
2024/9/20,Consumer,Jacksonville,North Carolina,South,Office Supplies,Paper,10.272,3,0.2,3.21
2025/8/3,Home Office,Houston,Texas,Central,Office Supplies,Paper,10.368,2,0.2,3.6288
2025/8/3,Home Office,Houston,Texas,Central,Office Supplies,Art,6.24,3,0.2,0.546
2024/12/11,Home Office,San Antonio,Texas,Central,Furniture,Tables,206.962,2,0.3,-32.5226
2024/12/11,Consumer,Oakland,California,West,Furniture,Furnishings,9.46,2,0,3.6894
2024/12/11,Corporate,San Francisco,California,West,Office Supplies,Storage,559.62,9,0,151.0974
2024/12/11,Corporate,San Francisco,California,West,Office Supplies,Paper,109.92,2,0,53.8608
2024/6/18,Corporate,San Francisco,California,West,Office Supplies,Paper,8.56,2,0,3.852
2024/6/18,Home Office,Fort Worth,Texas,Central,Office Supplies,Paper,360.712,11,0.2,130.7581
2024/6/18,Home Office,Fort Worth,Texas,Central,Technology,Phones,1718.4,6,0.2,150.36
2024/6/18,Home Office,Houston,Texas,Central,Office Supplies,Binders,41.568,6,0.8,-66.5088
2024/12/17,Consumer,Houston,Texas,Central,Technology,Accessories,46.864,2,0.2,7.6154
2024/12/17,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,19.536,3,0.2,4.884
2025/3/28,Consumer,San Diego,California,West,Furniture,Bookcases,411.332,4,0.15,-4.8392
2025/3/28,Consumer,San Diego,California,West,Office Supplies,Binders,28.752,6,0.2,9.7038
2024/10/29,Consumer,San Diego,California,West,Furniture,Bookcases,293.199,3,0.15,-20.6964
2024/10/29,Home Office,Suffolk,Virginia,South,Office Supplies,Supplies,35.06,2,0,10.518
2025/10/14,Home Office,Suffolk,Virginia,South,Office Supplies,Labels,4.13,1,0,1.8998
2025/10/14,Home Office,Suffolk,Virginia,South,Furniture,Furnishings,109.8,9,0,46.116
2025/10/14,Home Office,Suffolk,Virginia,South,Office Supplies,Labels,9.82,2,0,4.8118
2023/6/20,Consumer,Greensboro,North Carolina,South,Office Supplies,Binders,7.644,4,0.7,-5.8604
2025/6/13,Consumer,Greensboro,North Carolina,South,Office Supplies,Binders,51.465,5,0.7,-39.4565
2025/6/13,Corporate,Dallas,Texas,Central,Office Supplies,Supplies,6.976,4,0.2,-1.3952
2023/11/26,Corporate,Dallas,Texas,Central,Office Supplies,Binders,12.222,7,0.8,-20.1663
2025/8/12,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,97.984,2,0.2,-24.496
2022/2/2,Corporate,Chicago,Illinois,Central,Technology,Accessories,62.4,6,0.2,19.5
2025/12/11,Corporate,Baltimore,Maryland,East,Office Supplies,Binders,20.86,2,0,9.387
2024/12/18,Corporate,Baltimore,Maryland,East,Office Supplies,Storage,497.61,9,0,129.3786
2025/9/17,Corporate,Baltimore,Maryland,East,Office Supplies,Art,5.34,2,0,1.4952
2025/9/17,Corporate,Baltimore,Maryland,East,Office Supplies,Labels,3.15,1,0,1.512
2025/9/17,Consumer,Los Angeles,California,West,Office Supplies,Paper,368.91,9,0,180.7659
2024/11/30,Consumer,Los Angeles,California,West,Office Supplies,Art,14.7,5,0,6.615
2024/11/30,Consumer,New York City,New York,East,Technology,Accessories,59.97,3,0,14.9925
2024/11/30,Consumer,New York City,New York,East,Office Supplies,Storage,83.36,1,0,20.84
2024/5/17,Corporate,Franklin,Massachusetts,East,Office Supplies,Paper,6.58,2,0,3.0268
2024/5/17,Corporate,Franklin,Massachusetts,East,Office Supplies,Binders,122.94,3,0,59.0112
2024/5/17,Corporate,Milwaukee,Wisconsin,Central,Office Supplies,Paper,219.84,4,0,107.7216
2025/8/20,Corporate,Milwaukee,Wisconsin,Central,Technology,Accessories,98.16,6,0,9.816
2025/8/20,Corporate,Milwaukee,Wisconsin,Central,Office Supplies,Binders,33.04,8,0,15.5288
2025/8/20,Corporate,Milwaukee,Wisconsin,Central,Technology,Phones,86.97,3,0,25.2213
2024/9/22,Corporate,Kenosha,Wisconsin,Central,Technology,Phones,134.97,3,0,64.7856
2024/9/22,Corporate,Kenosha,Wisconsin,Central,Technology,Phones,699.98,2,0,195.9944
2024/9/22,Corporate,Kenosha,Wisconsin,Central,Technology,Accessories,139.95,5,0,26.5905
2024/9/22,Consumer,New York City,New York,East,Office Supplies,Paper,48.94,1,0,24.47
2024/9/22,Consumer,Madison,Wisconsin,Central,Furniture,Chairs,2807.84,8,0,673.8816
2024/5/10,Consumer,Madison,Wisconsin,Central,Office Supplies,Art,46.64,4,0,12.5928
2025/2/28,Corporate,Houston,Texas,Central,Office Supplies,Storage,60.416,2,0.2,6.0416
2025/2/28,Home Office,Olathe,Kansas,Central,Office Supplies,Art,107.94,3,0,26.985
2025/2/28,Home Office,New York City,New York,East,Office Supplies,Storage,63.84,8,0,16.5984
2025/2/28,Home Office,New York City,New York,East,Technology,Phones,347.97,3,0,100.9113
2025/2/28,Home Office,New York City,New York,East,Office Supplies,Binders,37.008,6,0.2,11.565
2025/2/28,Consumer,San Jose,California,West,Furniture,Furnishings,215.65,5,0,73.321
2025/8/8,Consumer,Dallas,Texas,Central,Office Supplies,Fasteners,11.168,4,0.2,3.6296
2025/8/8,Consumer,Dallas,Texas,Central,Office Supplies,Paper,53.952,3,0.2,17.5344
2025/8/8,Home Office,Auburn,Washington,West,Furniture,Furnishings,4.18,1,0,1.5048
2023/5/24,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,5.607,1,0.7,-4.2987
2023/5/24,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,4663.736,7,0.2,-1049.3406
2022/7/28,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,79.984,2,0.2,22.9954
2024/3/30,Corporate,Los Angeles,California,West,Technology,Phones,2575.944,7,0.2,257.5944
2024/3/30,Corporate,Los Angeles,California,West,Office Supplies,Paper,45.36,7,0,21.7728
2025/12/24,Corporate,Los Angeles,California,West,Technology,Accessories,254.24,7,0,76.272
2025/10/12,Corporate,Tulsa,Oklahoma,Central,Technology,Phones,69.93,7,0,0.6993
2025/10/12,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,16.156,7,0.6,-12.117
2023/12/4,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,54.816,3,0.2,17.8152
2023/12/4,Consumer,Harrisonburg,Virginia,South,Furniture,Tables,1441.3,7,0,245.021
2023/12/4,Consumer,Newark,Ohio,East,Furniture,Furnishings,77.6,5,0.2,28.13
2025/5/7,Consumer,Newark,Ohio,East,Furniture,Furnishings,4.656,2,0.2,1.5714
2025/5/7,Corporate,Los Angeles,California,West,Furniture,Tables,170.136,3,0.2,-8.5068
2025/5/7,Consumer,Seattle,Washington,West,Office Supplies,Labels,7.38,2,0,3.4686
2025/5/7,Consumer,Seattle,Washington,West,Office Supplies,Art,9.26,2,0,3.0558
2025/5/7,Consumer,Los Angeles,California,West,Office Supplies,Labels,9.96,2,0,4.5816
2025/5/7,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,75.6,2,0.8,-166.32
2025/5/7,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,29.32,2,0.6,-24.189
2025/5/7,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,92.064,6,0.8,-225.5568
2025/5/7,Corporate,Chicago,Illinois,Central,Office Supplies,Fasteners,6.976,4,0.2,1.8312
2025/11/24,Corporate,Chicago,Illinois,Central,Furniture,Chairs,62.958,3,0.3,-2.6982
2025/10/28,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,5.184,1,0.2,1.8144
2025/10/28,Consumer,Redmond,Oregon,West,Office Supplies,Binders,31.32,10,0.7,-25.056
2025/10/28,Consumer,Redmond,Oregon,West,Furniture,Furnishings,11.84,4,0.2,3.108
2025/10/28,Consumer,Redmond,Oregon,West,Furniture,Furnishings,22.784,1,0.2,4.8416
2022/6/3,Home Office,Raleigh,North Carolina,South,Technology,Phones,1127.976,3,0.2,126.8973
2025/9/18,Corporate,Macon,Georgia,South,Office Supplies,Paper,38.88,6,0,18.6624
2022/10/26,Consumer,Cleveland,Ohio,East,Technology,Phones,779.796,2,0.4,-168.9558
2022/10/26,Home Office,Muskogee,Oklahoma,Central,Technology,Phones,1439.92,8,0,374.3792
2022/10/26,Home Office,Muskogee,Oklahoma,Central,Furniture,Tables,262.11,1,0,62.9064
2024/12/12,Corporate,Monroe,North Carolina,South,Furniture,Chairs,207,3,0.2,25.875
2025/6/24,Corporate,Austin,Texas,Central,Technology,Machines,1439.982,3,0.4,-263.9967
2025/6/24,Corporate,Austin,Texas,Central,Office Supplies,Paper,36.288,7,0.2,12.7008
2025/12/7,Consumer,Meriden,Connecticut,East,Office Supplies,Art,21.4,5,0,6.206
2023/3/26,Corporate,Roswell,Georgia,South,Office Supplies,Appliances,1245.86,7,0,361.2994
2023/3/26,Corporate,Charlotte,North Carolina,South,Office Supplies,Labels,17.544,3,0.2,5.9211
2023/3/26,Corporate,Charlotte,North Carolina,South,Furniture,Furnishings,44.128,4,0.2,12.1352
2024/7/27,Corporate,Charlotte,North Carolina,South,Office Supplies,Appliances,62.92,1,0.2,10.2245
2024/10/17,Corporate,Charlotte,North Carolina,South,Office Supplies,Paper,78.304,2,0.2,29.364
2024/10/17,Corporate,Bowling Green,Kentucky,South,Furniture,Chairs,140.81,1,0,39.4268
2024/9/9,Corporate,San Antonio,Texas,Central,Office Supplies,Labels,40.096,4,0.2,13.5324
2025/8/1,Corporate,San Antonio,Texas,Central,Furniture,Furnishings,40.784,2,0.6,-30.588
2025/8/1,Consumer,Seattle,Washington,West,Technology,Accessories,90.57,3,0,11.7741
2024/11/30,Home Office,Washington,District of Columbia,East,Office Supplies,Paper,40.08,6,0,19.2384
2024/11/30,Home Office,Washington,District of Columbia,East,Furniture,Furnishings,37.68,2,0,15.8256
2024/8/10,Corporate,Los Angeles,California,West,Furniture,Chairs,362.352,3,0.2,27.1764
2024/8/10,Corporate,Los Angeles,California,West,Office Supplies,Binders,7.184,2,0.2,2.245
2024/8/10,Consumer,South Bend,Indiana,Central,Office Supplies,Storage,34.76,1,0,9.7328
2022/10/31,Consumer,South Bend,Indiana,Central,Technology,Accessories,831.2,5,0,124.68
2022/5/9,Consumer,South Bend,Indiana,Central,Office Supplies,Paper,26.4,5,0,11.88
2025/8/31,Consumer,South Bend,Indiana,Central,Office Supplies,Envelopes,106.75,7,0,49.105
2025/8/31,Consumer,South Bend,Indiana,Central,Office Supplies,Paper,97.82,2,0,45.9754
2025/8/31,Consumer,South Bend,Indiana,Central,Office Supplies,Storage,141.4,5,0,38.178
2022/6/22,Corporate,Los Angeles,California,West,Office Supplies,Art,14.52,3,0,4.7916
2025/2/3,Corporate,Houston,Texas,Central,Office Supplies,Storage,127.92,5,0.2,-15.99
2025/7/3,Corporate,Houston,Texas,Central,Office Supplies,Binders,34.24,4,0.8,-53.072
2023/6/18,Corporate,Bristol,Connecticut,East,Office Supplies,Appliances,137.62,2,0,60.5528
2023/8/6,Corporate,Bristol,Connecticut,East,Technology,Phones,100.49,1,0,25.1225
2025/11/26,Consumer,New York City,New York,East,Furniture,Bookcases,257.568,2,0.2,-28.9764
2025/11/26,Consumer,New York City,New York,East,Technology,Phones,119.96,4,0,33.5888
2025/11/26,Consumer,San Antonio,Texas,Central,Office Supplies,Storage,49.632,4,0.2,4.9632
2024/6/28,Corporate,Aurora,Colorado,West,Furniture,Tables,727.45,5,0.5,-465.568
2024/6/28,Corporate,Aurora,Colorado,West,Furniture,Furnishings,24.96,3,0.2,4.368
2025/12/16,Corporate,Newark,Ohio,East,Technology,Phones,370.782,3,0.4,-92.6955
2025/12/16,Corporate,Henderson,Nevada,West,Furniture,Furnishings,196.45,5,0,70.722
2024/8/16,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,31.104,6,0.2,10.8864
2024/8/2,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Storage,78.256,2,0.2,-17.6076
2025/2/9,Consumer,Seattle,Washington,West,Office Supplies,Paper,6.48,1,0,3.1104
2025/2/9,Corporate,San Francisco,California,West,Office Supplies,Art,99.2,5,0,25.792
2023/8/6,Corporate,San Francisco,California,West,Furniture,Chairs,801.568,2,0.2,50.098
2025/6/16,Corporate,San Francisco,California,West,Furniture,Tables,272.848,1,0.2,27.2848
2024/2/22,Consumer,Spokane,Washington,West,Furniture,Tables,70.98,1,0,20.5842
2024/2/22,Home Office,Columbus,Ohio,East,Office Supplies,Paper,16.224,2,0.2,5.8812
2025/7/14,Consumer,Long Beach,New York,East,Furniture,Bookcases,176.784,1,0.2,-22.098
2025/4/25,Consumer,San Antonio,Texas,Central,Technology,Phones,470.376,3,0.2,47.0376
2022/11/12,Consumer,Los Angeles,California,West,Furniture,Chairs,393.568,4,0.2,-44.2764
2022/11/12,Consumer,Los Angeles,California,West,Technology,Phones,302.376,3,0.2,22.6782
2023/8/25,Corporate,Jacksonville,Florida,South,Office Supplies,Binders,68.742,9,0.7,-48.1194
2023/8/25,Consumer,New York City,New York,East,Office Supplies,Envelopes,29.34,3,0,14.67
2023/8/13,Consumer,New York City,New York,East,Furniture,Chairs,383.607,7,0.1,63.9345
2023/12/11,Consumer,New York City,New York,East,Office Supplies,Storage,563.4,4,0,67.608
2023/12/11,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,217.056,7,0.2,78.6828
2023/12/11,Consumer,Keller,Texas,Central,Office Supplies,Labels,6,2,0.2,2.1
2023/11/16,Consumer,San Francisco,California,West,Furniture,Furnishings,31.56,3,0,10.4148
2023/4/21,Home Office,Hialeah,Florida,South,Office Supplies,Fasteners,7.104,2,0.2,2.3976
2023/4/21,Home Office,Hialeah,Florida,South,Office Supplies,Binders,398.352,8,0.7,-331.96
2023/11/21,Consumer,Fairfield,Ohio,East,Office Supplies,Appliances,121.792,4,0.2,13.7016
2024/12/19,Consumer,Fairfield,Ohio,East,Furniture,Tables,409.59,3,0.4,-122.877
2024/12/19,Corporate,Huntington Beach,California,West,Office Supplies,Paper,10.56,2,0,4.752
2024/12/19,Corporate,Huntington Beach,California,West,Office Supplies,Art,3.38,1,0,1.2506
2024/8/16,Consumer,Port Orange,Florida,South,Office Supplies,Envelopes,7.824,1,0.2,2.934
2024/8/16,Consumer,Medford,Oregon,West,Office Supplies,Paper,24.784,1,0.2,7.745
2024/1/11,Consumer,Charlottesville,Virginia,South,Office Supplies,Art,34.65,3,0,10.395
2023/12/25,Consumer,Missoula,Montana,West,Office Supplies,Binders,487.984,2,0.2,152.495
2023/12/25,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Binders,1793.98,2,0,843.1706
2024/10/23,Consumer,Miami,Florida,South,Office Supplies,Envelopes,29.808,2,0.2,10.8054
2024/10/23,Consumer,Miami,Florida,South,Office Supplies,Binders,505.176,4,0.7,-336.784
2024/10/23,Consumer,Miami,Florida,South,Furniture,Tables,174.0585,3,0.45,-110.7645
2024/10/23,Consumer,Florence,South Carolina,South,Office Supplies,Storage,191.88,6,0,19.188
2024/10/23,Home Office,Detroit,Michigan,Central,Technology,Phones,14.78,2,0,3.9906
2025/12/28,Corporate,Springfield,Oregon,West,Office Supplies,Paper,5.184,1,0.2,1.8144
2025/8/10,Corporate,Springfield,Oregon,West,Furniture,Chairs,478.48,2,0.2,47.848
2022/8/5,Corporate,Springfield,Oregon,West,Technology,Accessories,28.4,2,0.2,6.745
2022/8/5,Corporate,Indianapolis,Indiana,Central,Office Supplies,Storage,909.12,8,0,9.0912
2025/5/13,Corporate,Apopka,Florida,South,Office Supplies,Binders,2.952,2,0.7,-2.1648
2025/5/13,Corporate,Apopka,Florida,South,Office Supplies,Binders,27.018,6,0.7,-21.6144
2025/5/13,Corporate,Los Angeles,California,West,Furniture,Furnishings,136.92,4,0,41.076
2023/6/11,Consumer,Oceanside,New York,East,Furniture,Furnishings,18.96,2,0,8.532
2023/6/11,Corporate,Los Angeles,California,West,Technology,Accessories,99.39,3,0,40.7499
2025/12/29,Corporate,Houston,Texas,Central,Office Supplies,Paper,273.896,7,0.2,92.4399
2025/12/29,Corporate,Houston,Texas,Central,Technology,Machines,597.132,3,0.4,49.761
2025/12/29,Consumer,Roswell,Georgia,South,Technology,Accessories,149.95,5,0,65.978
2025/7/18,Home Office,Boynton Beach,Florida,South,Office Supplies,Labels,4.608,2,0.2,1.6704
2024/11/13,Home Office,Boynton Beach,Florida,South,Office Supplies,Art,15.528,3,0.2,4.8525
2024/11/13,Home Office,Boynton Beach,Florida,South,Office Supplies,Labels,11.952,3,0.2,3.8844
2025/5/12,Consumer,Franklin,Massachusetts,East,Office Supplies,Art,11.65,5,0,3.3785
2025/5/12,Home Office,Detroit,Michigan,Central,Technology,Phones,299.9,2,0,74.975
2025/8/10,Corporate,Watertown,New York,East,Office Supplies,Binders,895.92,5,0.2,302.373
2025/8/10,Corporate,Watertown,New York,East,Furniture,Chairs,462.564,2,0.1,97.6524
2025/8/10,Corporate,Reading,Pennsylvania,East,Office Supplies,Storage,15.008,2,0.2,1.5008
2025/8/10,Corporate,Arlington,Texas,Central,Technology,Phones,863.64,9,0.2,107.955
2022/9/15,Corporate,Arlington,Texas,Central,Office Supplies,Art,47.616,3,0.2,3.5712
2025/5/21,Consumer,San Diego,California,West,Office Supplies,Paper,92.94,3,0,41.823
2022/5/25,Corporate,San Francisco,California,West,Technology,Accessories,199.98,2,0,69.993
2022/5/25,Consumer,Los Angeles,California,West,Technology,Phones,177.48,3,0.2,19.9665
2024/10/3,Consumer,Denver,Colorado,West,Office Supplies,Paper,88.768,2,0.2,31.0688
2024/10/3,Home Office,Seattle,Washington,West,Office Supplies,Paper,6.48,1,0,3.1104
2024/10/3,Home Office,Seattle,Washington,West,Office Supplies,Storage,46.51,1,0,1.8604
2022/9/27,Home Office,Seattle,Washington,West,Technology,Phones,659.976,3,0.2,49.4982
2024/10/12,Consumer,Scottsdale,Arizona,West,Technology,Phones,271.992,1,0.2,23.7993
2023/11/23,Consumer,Lafayette,Louisiana,South,Furniture,Bookcases,145.74,3,0,23.3184
2022/8/11,Consumer,Lafayette,Louisiana,South,Furniture,Furnishings,15.4,5,0,7.392
2025/7/1,Corporate,San Francisco,California,West,Office Supplies,Paper,244.55,5,0,114.9385
2023/12/7,Corporate,San Francisco,California,West,Technology,Accessories,166.16,8,0,59.8176
2023/12/7,Home Office,San Francisco,California,West,Furniture,Furnishings,14.73,3,0,4.8609
2025/10/10,Consumer,Broomfield,Colorado,West,Office Supplies,Binders,19.968,2,0.7,-13.312
2025/9/25,Consumer,Broomfield,Colorado,West,Office Supplies,Storage,33.488,7,0.2,-1.2558
2025/9/25,Consumer,Broomfield,Colorado,West,Office Supplies,Binders,8.736,4,0.7,-6.1152
2024/11/8,Consumer,Broomfield,Colorado,West,Furniture,Chairs,662.88,3,0.2,74.574
2024/11/8,Corporate,Quincy,Illinois,Central,Office Supplies,Labels,47.36,4,0.2,17.76
2024/11/8,Corporate,Quincy,Illinois,Central,Office Supplies,Storage,27.44,2,0.2,2.401
2024/11/8,Corporate,Quincy,Illinois,Central,Office Supplies,Binders,3.24,9,0.8,-5.184
2024/11/8,Corporate,Carrollton,Texas,Central,Technology,Accessories,95.968,4,0.2,26.3912
2024/11/8,Corporate,Carrollton,Texas,Central,Office Supplies,Paper,10.368,2,0.2,3.6288
2024/11/8,Corporate,New York City,New York,East,Office Supplies,Art,23.1,2,0,6.468
2022/10/28,Corporate,New York City,New York,East,Furniture,Furnishings,11.54,2,0,3.462
2025/3/26,Corporate,New York City,New York,East,Furniture,Tables,254.526,1,0.4,-93.3262
2025/3/26,Corporate,New York City,New York,East,Office Supplies,Appliances,12.98,1,0,3.7642
2025/3/26,Corporate,New York City,New York,East,Office Supplies,Binders,26.432,8,0.2,8.9208
2025/3/26,Corporate,New York City,New York,East,Technology,Phones,197.97,3,0,57.4113
2025/3/26,Corporate,New York City,New York,East,Office Supplies,Labels,18.9,6,0,9.072
2023/3/22,Corporate,New York City,New York,East,Furniture,Chairs,1282.41,5,0.1,213.735
2025/6/13,Corporate,New York City,New York,East,Office Supplies,Art,4.92,3,0,2.214
2025/6/13,Corporate,New York City,New York,East,Technology,Accessories,238,2,0,38.08
2022/1/16,Corporate,New York City,New York,East,Technology,Accessories,167.97,3,0,40.3128
2025/4/3,Corporate,New York City,New York,East,Office Supplies,Paper,17.12,4,0,7.704
2022/8/20,Consumer,Springfield,Missouri,Central,Office Supplies,Binders,16.2,3,0,7.776
2022/8/20,Consumer,Springfield,Missouri,Central,Office Supplies,Appliances,33.99,3,0,14.6157
2022/8/20,Consumer,Springfield,Missouri,Central,Technology,Accessories,296.85,5,0,53.433
2025/10/16,Consumer,Springfield,Missouri,Central,Technology,Accessories,112.8,6,0,6.768
2025/10/16,Consumer,Springfield,Missouri,Central,Office Supplies,Binders,13.71,3,0,6.5808
2022/2/23,Consumer,Springfield,Missouri,Central,Office Supplies,Paper,24.9,5,0,11.703
2024/6/14,Consumer,Springfield,Missouri,Central,Office Supplies,Storage,286.29,3,0,17.1774
2024/9/20,Consumer,Springfield,Missouri,Central,Office Supplies,Appliances,24.18,2,0,7.254
2025/11/25,Consumer,Paterson,New Jersey,East,Technology,Phones,281.97,3,0,78.9516
2025/11/25,Consumer,Paterson,New Jersey,East,Office Supplies,Supplies,69.5,5,0,20.155
2025/11/25,Consumer,Paterson,New Jersey,East,Office Supplies,Paper,166.44,3,0,79.8912
2025/11/25,Consumer,Tulsa,Oklahoma,Central,Technology,Accessories,291.96,4,0,102.186
2025/11/25,Home Office,Chicago,Illinois,Central,Office Supplies,Art,6.408,3,0.2,0.6408
2025/11/25,Home Office,Chicago,Illinois,Central,Technology,Accessories,408.744,7,0.2,76.6395
2025/11/25,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,5.104,4,0.8,-8.6768
2025/10/23,Consumer,Chicago,Illinois,Central,Office Supplies,Fasteners,2.896,2,0.2,0.4706
2025/10/23,Consumer,Chicago,Illinois,Central,Technology,Accessories,35.016,3,0.2,-2.1885
2025/10/23,Corporate,Montgomery,Alabama,South,Office Supplies,Storage,275.97,3,0,11.0388
2024/12/9,Corporate,Montgomery,Alabama,South,Technology,Phones,1394.95,5,0,362.687
2024/12/9,Corporate,Montgomery,Alabama,South,Furniture,Chairs,545.88,6,0,70.9644
2024/12/9,Consumer,Salem,Oregon,West,Office Supplies,Art,5.248,2,0.2,0.5904
2025/10/19,Consumer,Glendale,Arizona,West,Furniture,Chairs,933.536,4,0.2,105.0228
2022/9/21,Consumer,Glendale,Arizona,West,Office Supplies,Storage,42.976,4,0.2,4.2976
2022/12/28,Corporate,Columbus,Georgia,South,Office Supplies,Binders,3.76,2,0,1.8048
2022/12/28,Consumer,Oklahoma City,Oklahoma,Central,Technology,Phones,479.96,4,0,134.3888
2022/12/28,Corporate,Brentwood,California,West,Office Supplies,Appliances,320.88,6,0,93.0552
2022/12/28,Corporate,Brentwood,California,West,Furniture,Furnishings,23.88,3,0,10.5072
2025/8/22,Corporate,Brentwood,California,West,Office Supplies,Paper,26.76,4,0,12.3096
2025/3/21,Consumer,Columbus,Ohio,East,Technology,Copiers,1439.976,4,0.4,191.9968
2025/3/21,Consumer,Springfield,Missouri,Central,Office Supplies,Binders,17.22,3,0,7.9212
2025/3/21,Consumer,Springfield,Missouri,Central,Furniture,Tables,1024.38,7,0,215.1198
2025/3/21,Consumer,Springfield,Missouri,Central,Office Supplies,Envelopes,26.22,3,0,12.3234
2023/9/1,Consumer,Springfield,Missouri,Central,Office Supplies,Paper,17.34,3,0,8.4966
2024/5/31,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,4.956,4,0.7,-3.7996
2023/8/21,Home Office,Springfield,Oregon,West,Office Supplies,Labels,71.04,6,0.2,26.64
2023/8/21,Home Office,Springfield,Oregon,West,Office Supplies,Art,5.344,2,0.2,0.7348
2023/9/8,Home Office,Springfield,Oregon,West,Office Supplies,Fasteners,11.304,3,0.2,-2.1195
2025/9/4,Consumer,Houston,Texas,Central,Office Supplies,Appliances,294.62,5,0.8,-766.012
2025/9/4,Consumer,Houston,Texas,Central,Furniture,Furnishings,8.752,4,0.6,-3.7196
2025/9/4,Corporate,Chesapeake,Virginia,South,Office Supplies,Labels,15,4,0,7.2
2025/9/4,Corporate,Chesapeake,Virginia,South,Technology,Phones,161.61,1,0,42.0186
